latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.94903,-72.30768,9.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),daylight_duration (s)
2016-02-29,53,0.80,0.80,3.0,40527.75
2016-03-01,3,0.00,0.00,0.0,40690.05
2016-03-02,61,7.90,7.90,7.0,40853.06
2016-03-03,3,0.00,0.00,0.0,41016.67
2016-03-04,73,5.90,0.00,16.0,41180.74
2016-03-05,3,0.00,0.00,0.0,41345.16
2016-03-06,3,0.00,0.00,0.0,41509.81
2016-03-07,3,0.00,0.00,0.0,41674.57
2016-03-08,3,0.00,0.00,0.0,41839.34
2016-03-09,3,0.00,0.00,0.0,42003.99
2016-03-10,51,0.10,0.10,1.0,42168.41
2016-03-11,61,7.00,7.00,9.0,42332.48
2016-03-12,3,0.00,0.00,0.0,42496.10
2016-03-13,3,0.00,0.00,0.0,42659.15
2016-03-14,61,15.30,15.30,15.0,42821.52
2016-03-15,53,3.90,3.90,10.0,42983.47
2016-03-16,51,0.20,0.20,2.0,43146.16
2016-03-17,51,0.20,0.20,1.0,43309.55
2016-03-18,2,0.00,0.00,0.0,43473.58
2016-03-19,3,0.00,0.00,0.0,43638.11
2016-03-20,73,1.40,0.40,4.0,43803.05
2016-03-21,75,8.80,0.20,11.0,43968.30
2016-03-22,3,0.00,0.00,0.0,44133.77
2016-03-23,3,0.00,0.00,0.0,44299.33
2016-03-24,3,0.00,0.00,0.0,44464.91
2016-03-25,61,4.10,4.10,9.0,44630.38
2016-03-26,3,0.00,0.00,0.0,44795.66
2016-03-27,3,0.00,0.00,0.0,44960.62
2016-03-28,61,8.90,8.90,11.0,45125.18
2016-03-29,1,0.00,0.00,0.0,45289.22
2016-03-30,3,0.00,0.00,0.0,45452.65
2016-03-31,3,0.00,0.00,0.0,45615.34
2016-04-01,61,2.70,2.70,6.0,45777.20
2016-04-02,61,15.40,15.40,15.0,45938.10
2016-04-03,73,9.40,8.80,9.0,46097.94
2016-04-04,73,15.90,14.80,17.0,46256.97
2016-04-05,73,0.70,0.00,3.0,46416.27
2016-04-06,3,0.00,0.00,0.0,46575.82
2016-04-07,63,16.40,16.40,11.0,46735.52
2016-04-08,51,0.10,0.10,1.0,46895.27
2016-04-09,53,2.70,2.70,8.0,47054.97
2016-04-10,3,0.00,0.00,0.0,47214.52
2016-04-11,3,0.00,0.00,0.0,47373.81
2016-04-12,61,7.40,7.40,9.0,47532.73
2016-04-13,1,0.00,0.00,0.0,47691.17
2016-04-14,2,0.00,0.00,0.0,47849.03
2016-04-15,0,0.00,0.00,0.0,48006.18
2016-04-16,2,0.00,0.00,0.0,48162.52
2016-04-17,0,0.00,0.00,0.0,48317.92
2016-04-18,3,0.00,0.00,0.0,48472.27
2016-04-19,3,0.00,0.00,0.0,48625.45
2016-04-20,0,0.00,0.00,0.0,48777.33
2016-04-21,3,0.00,0.00,0.0,48927.77
2016-04-22,51,0.70,0.70,3.0,49076.66
2016-04-23,53,6.00,6.00,10.0,49223.86
2016-04-24,1,0.00,0.00,0.0,49369.59
2016-04-25,3,0.00,0.00,0.0,49514.89
2016-04-26,61,5.10,5.10,11.0,49659.75
2016-04-27,3,0.00,0.00,0.0,49804.04
2016-04-28,53,1.50,1.50,3.0,49947.66
2016-04-29,51,1.20,1.20,4.0,50090.49
2016-04-30,55,3.00,3.00,4.0,50232.41
2016-05-01,53,4.80,4.80,12.0,50373.30
2016-05-02,51,1.00,1.00,5.0,50513.03
2016-05-03,63,25.30,25.30,15.0,50651.49
2016-05-04,61,5.10,5.10,11.0,50788.53
2016-05-05,51,1.40,1.40,8.0,50924.04
2016-05-06,61,10.60,10.60,19.0,51057.86
2016-05-07,61,8.40,8.40,12.0,51189.87
2016-05-08,61,4.40,4.40,5.0,51319.92
2016-05-09,3,0.00,0.00,0.0,51447.87
2016-05-10,3,0.00,0.00,0.0,51573.58
2016-05-11,3,0.00,0.00,0.0,51696.89
2016-05-12,3,0.00,0.00,0.0,51817.65
2016-05-13,63,12.80,12.80,11.0,51935.72
2016-05-14,53,1.90,1.90,4.0,52051.25
2016-05-15,51,0.20,0.20,1.0,52165.15
2016-05-16,3,0.00,0.00,0.0,52277.39
2016-05-17,3,0.00,0.00,0.0,52387.86
2016-05-18,3,0.00,0.00,0.0,52496.45
2016-05-19,3,0.00,0.00,0.0,52603.04
2016-05-20,3,0.00,0.00,0.0,52707.53
2016-05-21,51,0.80,0.80,5.0,52809.79
2016-05-22,53,2.30,2.30,9.0,52909.71
2016-05-23,53,1.60,1.60,3.0,53007.16
2016-05-24,55,6.90,6.90,13.0,53102.04
2016-05-25,3,0.00,0.00,0.0,53194.21
2016-05-26,3,0.00,0.00,0.0,53283.55
2016-05-27,3,0.00,0.00,0.0,53369.95
2016-05-28,3,0.00,0.00,0.0,53453.26
2016-05-29,3,0.00,0.00,0.0,53533.37
2016-05-30,61,8.20,8.20,16.0,53610.15
2016-05-31,51,0.30,0.30,3.0,53683.48
2016-06-01,3,0.00,0.00,0.0,53753.22
2016-06-02,3,0.00,0.00,0.0,53819.25
2016-06-03,51,0.80,0.80,4.0,53881.63
2016-06-04,3,0.00,0.00,0.0,53940.88
2016-06-05,61,11.60,11.60,13.0,53996.99
2016-06-06,3,0.00,0.00,0.0,54049.91
2016-06-07,3,0.00,0.00,0.0,54099.60
2016-06-08,53,3.10,3.10,5.0,54146.00
2016-06-09,2,0.00,0.00,0.0,54189.05
2016-06-10,0,0.00,0.00,0.0,54228.73
2016-06-11,61,3.50,3.50,5.0,54264.97
2016-06-12,2,0.00,0.00,0.0,54297.73
2016-06-13,3,0.00,0.00,0.0,54326.97
2016-06-14,1,0.00,0.00,0.0,54352.65
2016-06-15,3,0.00,0.00,0.0,54374.72
2016-06-16,3,0.00,0.00,0.0,54393.15
2016-06-17,3,0.00,0.00,0.0,54407.89
2016-06-18,1,0.00,0.00,0.0,54418.91
2016-06-19,3,0.00,0.00,0.0,54426.18
2016-06-20,3,0.00,0.00,0.0,54429.66
2016-06-21,63,4.50,4.50,3.0,54429.32
2016-06-22,2,0.00,0.00,0.0,54425.13
2016-06-23,53,2.10,2.10,4.0,54417.04
2016-06-24,2,0.00,0.00,0.0,54404.95
2016-06-25,0,0.00,0.00,0.0,54388.92
2016-06-26,3,0.00,0.00,0.0,54369.01
2016-06-27,3,0.00,0.00,0.0,54345.28
2016-06-28,61,8.60,8.60,12.0,54317.80
2016-06-29,53,1.70,1.70,8.0,54286.63
2016-06-30,2,0.00,0.00,0.0,54251.84
2016-07-01,3,0.00,0.00,0.0,54213.50
2016-07-02,3,0.00,0.00,0.0,54171.67
2016-07-03,3,0.00,0.00,0.0,54126.43
2016-07-04,3,0.00,0.00,0.0,54077.85
2016-07-05,63,21.60,21.60,10.0,54026.00
2016-07-06,2,0.00,0.00,0.0,53970.96
2016-07-07,53,0.50,0.50,1.0,53912.80
2016-07-08,3,0.00,0.00,0.0,53851.59
2016-07-09,61,5.90,5.90,9.0,53787.41
2016-07-10,51,0.50,0.50,4.0,53720.34
2016-07-11,51,0.50,0.50,4.0,53650.44
2016-07-12,3,0.00,0.00,0.0,53577.80
2016-07-13,3,0.00,0.00,0.0,53502.25
2016-07-14,51,0.40,0.40,2.0,53423.16
2016-07-15,3,0.00,0.00,0.0,53340.60
2016-07-16,3,0.00,0.00,0.0,53254.71
2016-07-17,51,0.10,0.10,1.0,53165.64
2016-07-18,3,0.00,0.00,0.0,53073.52
2016-07-19,3,0.00,0.00,0.0,52978.50
2016-07-20,1,0.00,0.00,0.0,52880.70
2016-07-21,2,0.00,0.00,0.0,52780.27
2016-07-22,3,0.00,0.00,0.0,52677.33
2016-07-23,1,0.00,0.00,0.0,52572.03
2016-07-24,3,0.00,0.00,0.0,52464.48
2016-07-25,51,0.30,0.30,2.0,52354.82
2016-07-26,3,0.00,0.00,0.0,52243.17
2016-07-27,3,0.00,0.00,0.0,52129.66
2016-07-28,3,0.00,0.00,0.0,52014.41
2016-07-29,65,48.30,48.30,14.0,51897.55
2016-07-30,53,3.10,3.10,6.0,51779.18
2016-07-31,61,10.70,10.70,17.0,51659.42
2016-08-01,63,8.50,8.50,9.0,51538.39
2016-08-02,53,0.70,0.70,2.0,51415.88
2016-08-03,0,0.00,0.00,0.0,51290.94
2016-08-04,0,0.00,0.00,0.0,51163.65
2016-08-05,1,0.00,0.00,0.0,51034.14
2016-08-06,3,0.00,0.00,0.0,50902.58
2016-08-07,1,0.00,0.00,0.0,50769.09
2016-08-08,3,0.00,0.00,0.0,50633.82
2016-08-09,3,0.00,0.00,0.0,50496.89
2016-08-10,63,28.40,28.40,11.0,50358.45
2016-08-11,53,1.10,1.10,3.0,50218.61
2016-08-12,53,0.50,0.50,1.0,50077.52
2016-08-13,51,0.20,0.20,1.0,49935.29
2016-08-14,3,0.00,0.00,0.0,49792.04
2016-08-15,2,0.00,0.00,0.0,49647.90
2016-08-16,53,1.10,1.10,4.0,49502.98
2016-08-17,51,0.20,0.20,1.0,49357.40
2016-08-18,3,0.00,0.00,0.0,49211.27
2016-08-19,2,0.00,0.00,0.0,49064.70
2016-08-20,51,0.60,0.60,4.0,48917.79
2016-08-21,53,2.40,2.40,13.0,48770.65
2016-08-22,61,4.00,4.00,4.0,48623.05
2016-08-23,0,0.00,0.00,0.0,48473.98
2016-08-24,1,0.00,0.00,0.0,48323.46
2016-08-25,3,0.00,0.00,0.0,48171.64
2016-08-26,51,0.80,0.80,3.0,48018.61
2016-08-27,3,0.00,0.00,0.0,47864.51
2016-08-28,1,0.00,0.00,0.0,47709.44
2016-08-29,3,0.00,0.00,0.0,47553.52
2016-08-30,3,0.00,0.00,0.0,47396.85
2016-08-31,3,0.00,0.00,0.0,47239.55
2016-09-01,61,15.00,15.00,19.0,47081.72
2016-09-02,3,0.00,0.00,0.0,46923.45
2016-09-03,51,0.30,0.30,3.0,46764.87
2016-09-04,2,0.00,0.00,0.0,46606.06
2016-09-05,53,1.40,1.40,5.0,46447.12
2016-09-06,61,12.40,12.40,18.0,46288.17
2016-09-07,51,1.00,1.00,6.0,46129.29
2016-09-08,51,0.10,0.10,1.0,45970.56
2016-09-09,53,1.00,1.00,2.0,45812.11
2016-09-10,61,4.50,4.50,6.0,45654.01
2016-09-11,51,0.10,0.10,1.0,45496.02
2016-09-12,1,0.00,0.00,0.0,45337.11
2016-09-13,0,0.00,0.00,0.0,45177.31
2016-09-14,3,0.00,0.00,0.0,45016.71
2016-09-15,2,0.00,0.00,0.0,44855.42
2016-09-16,3,0.00,0.00,0.0,44693.55
2016-09-17,3,0.00,0.00,0.0,44531.18
2016-09-18,3,0.00,0.00,0.0,44368.42
2016-09-19,61,14.60,14.60,20.0,44205.38
2016-09-20,61,7.40,7.40,10.0,44042.13
2016-09-21,3,0.00,0.00,0.0,43878.80
2016-09-22,3,0.00,0.00,0.0,43715.46
2016-09-23,3,0.00,0.00,0.0,43552.22
2016-09-24,53,5.80,5.80,11.0,43389.18
2016-09-25,0,0.00,0.00,0.0,43226.43
2016-09-26,3,0.00,0.00,0.0,43064.07
2016-09-27,61,13.50,13.50,9.0,42902.20
2016-09-28,51,0.40,0.40,4.0,42740.90
2016-09-29,51,1.10,1.10,5.0,42580.30
2016-09-30,61,17.90,17.90,21.0,42420.47
2016-10-01,53,3.30,3.30,12.0,42261.17
2016-10-02,51,1.30,1.30,8.0,42101.29
2016-10-03,55,2.00,2.00,4.0,41940.85
2016-10-04,53,2.50,2.50,6.0,41779.98
2016-10-05,3,0.00,0.00,0.0,41618.76
2016-10-06,1,0.00,0.00,0.0,41457.32
2016-10-07,2,0.00,0.00,0.0,41295.76
2016-10-08,53,1.50,1.50,7.0,41134.19
2016-10-09,63,43.00,43.00,23.0,40972.72
2016-10-10,0,0.00,0.00,0.0,40811.48
2016-10-11,2,0.00,0.00,0.0,40650.56
2016-10-12,3,0.00,0.00,0.0,40490.09
2016-10-13,3,0.00,0.00,0.0,40330.19
2016-10-14,1,0.00,0.00,0.0,40170.96
2016-10-15,0,0.00,0.00,0.0,40012.54
2016-10-16,3,0.00,0.00,0.0,39855.04
2016-10-17,3,0.00,0.00,0.0,39698.59
2016-10-18,1,0.00,0.00,0.0,39543.31
2016-10-19,1,0.00,0.00,0.0,39389.33
2016-10-20,51,1.50,1.50,8.0,39236.79
2016-10-21,63,16.40,16.40,13.0,39085.39
2016-10-22,55,9.40,9.40,20.0,38933.94
2016-10-23,51,0.20,0.20,1.0,38782.46
2016-10-24,61,6.90,6.90,6.0,38631.07
2016-10-25,2,0.00,0.00,0.0,38479.92
2016-10-26,3,0.00,0.00,0.0,38329.14
2016-10-27,63,17.00,17.00,13.0,38178.85
2016-10-28,63,12.70,12.70,3.0,38029.23
2016-10-29,3,0.00,0.00,0.0,37880.39
2016-10-30,63,12.80,12.80,8.0,37732.48
2016-10-31,51,1.00,1.00,5.0,37585.67
2016-11-01,3,0.00,0.00,0.0,37440.09
2016-11-02,3,0.00,0.00,0.0,37295.90
2016-11-03,3,0.00,0.00,0.0,37153.26
2016-11-04,3,0.00,0.00,0.0,37012.32
2016-11-05,3,0.00,0.00,0.0,36873.27
2016-11-06,51,0.40,0.40,2.0,36736.25
2016-11-07,1,0.00,0.00,0.0,36601.45
2016-11-08,1,0.00,0.00,0.0,36469.04
2016-11-09,53,1.80,1.80,5.0,36339.19
2016-11-10,3,0.00,0.00,0.0,36211.65
2016-11-11,1,0.00,0.00,0.0,36085.19
2016-11-12,1,0.00,0.00,0.0,35959.84
2016-11-13,3,0.00,0.00,0.0,35835.75
2016-11-14,51,0.20,0.20,1.0,35713.06
2016-11-15,63,45.80,45.80,16.0,35591.93
2016-11-16,3,0.00,0.00,0.0,35472.50
2016-11-17,2,0.00,0.00,0.0,35354.95
2016-11-18,0,0.00,0.00,0.0,35239.41
2016-11-19,3,0.00,0.00,0.0,35126.05
2016-11-20,63,10.80,10.80,14.0,35015.04
2016-11-21,71,0.50,0.20,3.0,34906.55
2016-11-22,51,0.10,0.10,1.0,34800.73
2016-11-23,3,0.00,0.00,0.0,34697.78
2016-11-24,51,1.00,1.00,5.0,34597.84
2016-11-25,51,2.40,2.40,9.0,34501.11
2016-11-26,51,2.00,2.00,11.0,34407.75
2016-11-27,1,0.00,0.00,0.0,34317.95
2016-11-28,3,0.00,0.00,0.0,34231.89
2016-11-29,63,19.40,19.40,10.0,34149.75
2016-11-30,61,16.00,16.00,11.0,34071.38
2016-12-01,61,7.10,7.10,7.0,33995.89
2016-12-02,3,0.00,0.00,0.0,33923.30
2016-12-03,3,0.00,0.00,0.0,33853.70
2016-12-04,3,0.00,0.00,0.0,33787.16
2016-12-05,53,3.50,3.50,7.0,33723.81
2016-12-06,55,2.30,2.30,3.0,33663.73
2016-12-07,55,6.40,6.40,10.0,33607.01
2016-12-08,3,0.00,0.00,0.0,33553.73
2016-12-09,3,0.00,0.00,0.0,33504.02
2016-12-10,71,0.00,0.00,0.0,33457.93
2016-12-11,71,1.00,0.60,5.0,33415.59
2016-12-12,63,14.20,14.20,13.0,33377.06
2016-12-13,3,0.00,0.00,0.0,33342.44
2016-12-14,51,0.10,0.10,1.0,33311.82
2016-12-15,73,2.20,0.00,10.0,33285.29
2016-12-16,73,1.40,0.00,5.0,33262.92
2016-12-17,73,18.70,15.70,14.0,33244.81
2016-12-18,61,5.60,5.60,12.0,33231.03
2016-12-19,3,0.00,0.00,0.0,33221.65
2016-12-20,3,0.00,0.00,0.0,33216.73
2016-12-21,3,0.00,0.00,0.0,33216.13
2016-12-22,3,0.00,0.00,0.0,33219.81
2016-12-23,3,0.00,0.00,0.0,33227.71
2016-12-24,63,12.80,12.80,7.0,33239.79
2016-12-25,2,0.00,0.00,0.0,33255.98
2016-12-26,51,0.90,0.90,5.0,33276.25
2016-12-27,53,2.30,2.30,5.0,33300.52
2016-12-28,3,0.00,0.00,0.0,33328.75
2016-12-29,63,19.50,19.50,10.0,33360.86
2016-12-30,2,0.00,0.00,0.0,33396.80
2016-12-31,3,0.00,0.00,0.0,33436.51
2017-01-01,51,0.20,0.20,1.0,33479.91
2017-01-02,53,2.10,2.10,8.0,33526.95
2017-01-03,61,6.70,6.70,19.0,33577.56
2017-01-04,51,0.40,0.40,3.0,33631.66
2017-01-05,3,0.00,0.00,0.0,33689.19
2017-01-06,75,4.70,0.00,10.0,33750.08
2017-01-07,75,14.20,0.00,16.0,33814.27
2017-01-08,73,0.70,0.00,4.0,33881.66
2017-01-09,3,0.00,0.00,0.0,33952.48
2017-01-10,53,1.10,1.10,2.0,34027.45
2017-01-11,61,5.60,5.60,7.0,34106.48
2017-01-12,63,14.80,14.80,8.0,34189.38
2017-01-13,51,0.30,0.30,1.0,34276.00
2017-01-14,73,1.50,0.00,7.0,34366.16
2017-01-15,71,0.10,0.00,1.0,34459.68
2017-01-16,3,0.00,0.00,0.0,34556.40
2017-01-17,61,5.50,5.50,6.0,34656.17
2017-01-18,61,3.20,3.20,11.0,34758.80
2017-01-19,3,0.00,0.00,0.0,34864.14
2017-01-20,51,0.20,0.20,2.0,34972.03
2017-01-21,51,0.50,0.50,5.0,35082.30
2017-01-22,51,0.20,0.20,2.0,35194.81
2017-01-23,63,14.90,14.90,15.0,35309.40
2017-01-24,63,10.00,10.00,15.0,35425.92
2017-01-25,53,1.40,1.40,4.0,35544.22
2017-01-26,53,2.30,2.30,4.0,35664.16
2017-01-27,3,0.00,0.00,0.0,35785.57
2017-01-28,3,0.00,0.00,0.0,35908.35
2017-01-29,3,0.00,0.00,0.0,36032.75
2017-01-30,3,0.00,0.00,0.0,36159.99
2017-01-31,75,3.80,0.00,6.0,36290.00
2017-02-01,3,0.00,0.00,0.0,36422.57
2017-02-02,3,0.00,0.00,0.0,36557.54
2017-02-03,3,0.00,0.00,0.0,36694.71
2017-02-04,3,0.00,0.00,0.0,36833.93
2017-02-05,51,0.10,0.10,1.0,36975.02
2017-02-06,2,0.00,0.00,0.0,37117.80
2017-02-07,61,4.40,4.40,9.0,37262.12
2017-02-08,51,0.20,0.20,2.0,37407.81
2017-02-09,75,41.20,1.00,15.0,37554.72
2017-02-10,71,0.10,0.00,1.0,37702.69
2017-02-11,73,0.70,0.10,4.0,37851.57
2017-02-12,73,9.00,7.60,13.0,38001.20
2017-02-13,73,1.30,0.40,3.0,38151.45
2017-02-14,3,0.00,0.00,0.0,38302.17
2017-02-15,51,0.60,0.60,2.0,38453.22
2017-02-16,3,0.00,0.00,0.0,38604.46
2017-02-17,2,0.00,0.00,0.0,38755.75
2017-02-18,3,0.00,0.00,0.0,38907.39
2017-02-19,3,0.00,0.00,0.0,39060.66
2017-02-20,1,0.00,0.00,0.0,39215.50
2017-02-21,3,0.00,0.00,0.0,39371.77
2017-02-22,51,0.30,0.30,2.0,39529.34
2017-02-23,3,0.00,0.00,0.0,39688.07
2017-02-24,3,0.00,0.00,0.0,39847.82
2017-02-25,53,0.80,0.80,2.0,40008.45
2017-02-26,51,0.30,0.30,1.0,40169.86
2017-02-27,3,0.00,0.00,0.0,40331.88
2017-02-28,51,0.80,0.80,3.0,40494.41
2017-03-01,53,1.60,1.60,7.0,40657.32
2017-03-02,3,0.00,0.00,0.0,40820.48
2017-03-03,71,0.90,0.30,8.0,40983.78
2017-03-04,3,0.00,0.00,0.0,41147.08
2017-03-05,0,0.00,0.00,0.0,41310.28
2017-03-06,3,0.00,0.00,0.0,41473.25
2017-03-07,53,1.80,1.80,9.0,41635.89
2017-03-08,55,4.00,4.00,8.0,41798.05
2017-03-09,3,0.00,0.00,0.0,41959.64
2017-03-10,75,10.00,0.00,10.0,42120.93
2017-03-11,3,0.00,0.00,0.0,42283.09
2017-03-12,3,0.00,0.00,0.0,42446.10
2017-03-13,3,0.00,0.00,0.0,42609.86
2017-03-14,75,43.70,23.80,17.0,42774.25
2017-03-15,71,0.20,0.00,2.0,42939.19
2017-03-16,3,0.00,0.00,0.0,43104.55
2017-03-17,2,0.00,0.00,0.0,43270.23
2017-03-18,51,0.50,0.50,4.0,43436.13
2017-03-19,3,0.00,0.00,0.0,43602.15
2017-03-20,3,0.00,0.00,0.0,43768.18
2017-03-21,3,0.00,0.00,0.0,43934.11
2017-03-22,3,0.00,0.00,0.0,44099.84
2017-03-23,0,0.00,0.00,0.0,44265.26
2017-03-24,3,0.00,0.00,0.0,44430.28
2017-03-25,51,0.20,0.20,2.0,44594.77
2017-03-26,53,1.20,1.20,3.0,44758.64
2017-03-27,55,2.50,2.50,6.0,44921.78
2017-03-28,61,13.60,13.60,16.0,45084.07
2017-03-29,53,1.30,1.30,4.0,45245.41
2017-03-30,3,0.00,0.00,0.0,45406.05
2017-03-31,61,14.30,14.30,17.0,45567.09
2017-04-01,63,13.80,13.80,15.0,45728.50
2017-04-02,3,0.00,0.00,0.0,45890.19
2017-04-03,3,0.00,0.00,0.0,46052.06
2017-04-04,63,25.40,25.40,14.0,46214.02
2017-04-05,3,0.00,0.00,0.0,46375.95
2017-04-06,63,25.10,25.10,12.0,46537.76
2017-04-07,51,0.50,0.50,2.0,46699.35
2017-04-08,3,0.00,0.00,0.0,46860.61
2017-04-09,3,0.00,0.00,0.0,47021.43
2017-04-10,3,0.00,0.00,0.0,47181.71
2017-04-11,3,0.00,0.00,0.0,47341.33
2017-04-12,3,0.00,0.00,0.0,47500.19
2017-04-13,3,0.00,0.00,0.0,47658.16
2017-04-14,3,0.00,0.00,0.0,47815.13
2017-04-15,3,0.00,0.00,0.0,47970.99
2017-04-16,3,0.00,0.00,0.0,48125.62
2017-04-17,3,0.00,0.00,0.0,48278.88
2017-04-18,3,0.00,0.00,0.0,48430.66
2017-04-19,51,0.40,0.40,3.0,48581.18
2017-04-20,61,5.70,5.70,12.0,48731.50
2017-04-21,53,3.80,3.80,10.0,48881.61
2017-04-22,53,3.10,3.10,10.0,49031.39
2017-04-23,3,0.00,0.00,0.0,49180.72
2017-04-24,51,0.20,0.20,1.0,49329.51
2017-04-25,63,14.90,14.90,19.0,49477.62
2017-04-26,61,9.60,9.60,13.0,49624.96
2017-04-27,3,0.00,0.00,0.0,49771.39
2017-04-28,55,3.10,3.10,5.0,49916.79
2017-04-29,61,2.60,2.60,3.0,50061.04
2017-04-30,3,0.00,0.00,0.0,50204.02
2017-05-01,53,1.20,1.20,4.0,50345.57
2017-05-02,63,6.80,6.80,5.0,50485.58
2017-05-03,3,0.00,0.00,0.0,50623.91
2017-05-04,3,0.00,0.00,0.0,50760.42
2017-05-05,63,26.50,26.50,16.0,50894.96
2017-05-06,63,8.30,8.30,11.0,51027.40
2017-05-07,51,0.30,0.30,1.0,51157.57
2017-05-08,51,0.10,0.10,1.0,51285.34
2017-05-09,51,0.40,0.40,3.0,51410.89
2017-05-10,3,0.00,0.00,0.0,51535.17
2017-05-11,3,0.00,0.00,0.0,51658.16
2017-05-12,51,0.20,0.20,2.0,51779.74
2017-05-13,63,16.10,16.10,13.0,51899.80
2017-05-14,63,12.50,12.50,12.0,52018.21
2017-05-15,51,1.10,1.10,8.0,52134.87
2017-05-16,2,0.00,0.00,0.0,52249.65
2017-05-17,3,0.00,0.00,0.0,52362.42
2017-05-18,3,0.00,0.00,0.0,52473.05
2017-05-19,51,0.10,0.10,1.0,52581.43
2017-05-20,3,0.00,0.00,0.0,52687.41
2017-05-21,3,0.00,0.00,0.0,52790.87
2017-05-22,63,24.70,24.70,18.0,52891.67
2017-05-23,3,0.00,0.00,0.0,52989.67
2017-05-24,53,2.50,2.50,7.0,53084.73
2017-05-25,63,16.40,16.40,13.0,53176.73
2017-05-26,63,16.70,16.70,17.0,53265.52
2017-05-27,3,0.00,0.00,0.0,53350.96
2017-05-28,3,0.00,0.00,0.0,53432.90
2017-05-29,63,13.00,13.00,13.0,53511.44
2017-05-30,3,0.00,0.00,0.0,53587.22
2017-05-31,63,11.40,11.40,7.0,53660.23
2017-06-01,3,0.00,0.00,0.0,53730.40
2017-06-02,51,0.10,0.10,1.0,53797.64
2017-06-03,63,4.80,4.80,2.0,53861.91
2017-06-04,55,4.50,4.50,6.0,53923.10
2017-06-05,61,4.90,4.90,12.0,53981.16
2017-06-06,53,2.70,2.70,10.0,54036.00
2017-06-07,3,0.00,0.00,0.0,54087.57
2017-06-08,3,0.00,0.00,0.0,54135.78
2017-06-09,3,0.00,0.00,0.0,54180.57
2017-06-10,2,0.00,0.00,0.0,54221.88
2017-06-11,3,0.00,0.00,0.0,54259.62
2017-06-12,0,0.00,0.00,0.0,54293.73
2017-06-13,51,0.40,0.40,1.0,54324.15
2017-06-14,55,1.90,1.90,4.0,54350.81
2017-06-15,3,0.00,0.00,0.0,54373.66
2017-06-16,51,0.20,0.20,2.0,54392.63
2017-06-17,51,0.10,0.10,1.0,54407.65
2017-06-18,63,9.70,9.70,7.0,54418.71
2017-06-19,61,4.90,4.90,6.0,54425.88
2017-06-20,63,10.50,10.50,5.0,54429.20
2017-06-21,51,0.20,0.20,2.0,54428.70
2017-06-22,3,0.00,0.00,0.0,54424.41
2017-06-23,51,0.10,0.10,1.0,54416.36
2017-06-24,63,16.10,16.10,6.0,54404.59
2017-06-25,3,0.00,0.00,0.0,54389.14
2017-06-26,1,0.00,0.00,0.0,54370.05
2017-06-27,51,0.30,0.30,1.0,54347.36
2017-06-28,3,0.00,0.00,0.0,54321.11
2017-06-29,3,0.00,0.00,0.0,54291.34
2017-06-30,51,0.40,0.40,2.0,54258.11
2017-07-01,51,0.10,0.10,1.0,54221.45
2017-07-02,3,0.00,0.00,0.0,54181.41
2017-07-03,3,0.00,0.00,0.0,54138.05
2017-07-04,51,0.10,0.10,1.0,54091.41
2017-07-05,1,0.00,0.00,0.0,54041.55
2017-07-06,51,0.20,0.20,1.0,53988.52
2017-07-07,61,13.20,13.20,14.0,53932.36
2017-07-08,51,0.10,0.10,1.0,53872.95
2017-07-09,3,0.00,0.00,0.0,53809.76
2017-07-10,3,0.00,0.00,0.0,53742.88
2017-07-11,61,2.60,2.60,6.0,53672.43
2017-07-12,61,3.10,3.10,7.0,53598.54
2017-07-13,63,8.20,8.20,8.0,53521.33
2017-07-14,61,5.50,5.50,12.0,53440.94
2017-07-15,51,0.30,0.30,1.0,53357.48
2017-07-16,0,0.00,0.00,0.0,53271.10
2017-07-17,3,0.00,0.00,0.0,53181.91
2017-07-18,55,1.80,1.80,4.0,53090.02
2017-07-19,1,0.00,0.00,0.0,52995.58
2017-07-20,3,0.00,0.00,0.0,52898.70
2017-07-21,3,0.00,0.00,0.0,52799.50
2017-07-22,51,0.30,0.30,2.0,52698.09
2017-07-23,53,1.40,1.40,5.0,52594.60
2017-07-24,63,39.30,39.30,13.0,52489.14
2017-07-25,61,2.50,2.50,4.0,52381.82
2017-07-26,3,0.00,0.00,0.0,52272.77
2017-07-27,53,1.40,1.40,5.0,52162.07
2017-07-28,63,9.80,9.80,6.0,52049.54
2017-07-29,63,8.90,8.90,9.0,51934.29
2017-07-30,1,0.00,0.00,0.0,51816.38
2017-07-31,0,0.00,0.00,0.0,51695.98
2017-08-01,2,0.00,0.00,0.0,51573.21
2017-08-02,3,0.00,0.00,0.0,51448.25
2017-08-03,3,0.00,0.00,0.0,51321.22
2017-08-04,3,0.00,0.00,0.0,51192.27
2017-08-05,63,11.20,11.20,14.0,51061.52
2017-08-06,3,0.00,0.00,0.0,50929.12
2017-08-07,63,13.10,13.10,9.0,50795.21
2017-08-08,53,1.70,1.70,5.0,50659.90
2017-08-09,1,0.00,0.00,0.0,50523.33
2017-08-10,3,0.00,0.00,0.0,50385.61
2017-08-11,51,0.20,0.20,1.0,50246.89
2017-08-12,61,6.20,6.20,8.0,50107.25
2017-08-13,61,2.60,2.60,5.0,49966.84
2017-08-14,51,0.40,0.40,1.0,49825.75
